gene_id	symbol_key	chrom	tss	strand	TATA	Inr	DPE	gc	cpg_oe	CpG_island	focused_TATA	broad_CpG_TATAless	coreprom_TATA	coreprom_Inr	coreprom_CpG_island	coreprom_focused_TATA_noCpG	coreprom_broad_CpG_TATAless
PDIA6	PDIA6	chr2	10812784	-	False	False	False	0.7889447236180904	1.003089430894309	True	False	True	False	False	True	False	True
STX5	STX5	chr11	62832050	-	False	True	False	0.678391959798995	1.006066734074823	True	False	True	False	True	True	False	True
STAM2	STAM2	chr2	152175762	-	False	False	False	0.6934673366834171	0.9497727272727273	True	False	True	False	False	True	False	True
UHMK1	UHMK1	chr1	162497817	+	False	False	False	0.6331658291457286	0.665380658436214	True	False	True	False	False	True	False	True
USP4	USP4	chr3	49340052	-	False	False	False	0.7336683417085427	1.180646481178396	True	False	True	False	False	True	False	True
CDT1	CDT1	chr16	88803788	+	False	False	False	0.7537688442211056	1.0886625165063195	True	False	True	False	False	True	False	True
EIF4A3	EIF4A3	chr17	80147127	-	False	False	False	0.7085427135678392	1.3245260185558694	True	False	True	False	False	True	False	True
PDLIM5	PDLIM5	chr4	94451941	+	False	False	False	0.7638190954773869	0.9679337056386237	True	False	True	False	False	True	False	True
CAVIN3	CAVIN3	chr11	6320500	-	False	False	False	0.7035175879396985	0.6385026737967915	False	False	False	False	False	False	False	False
ZNF445	ZNF445	chr3	44477669	-	False	False	False	0.7738693467336684	1.136128456735058	True	False	True	False	False	True	False	True
SDE2	SDE2	chr1	225999342	-	False	False	False	0.6934673366834171	1.085813492063492	True	False	True	False	False	True	False	True
USP12	USP12	chr13	27171810	-	False	False	False	0.8592964824120602	1.005050505050505	True	False	True	False	False	True	False	True
ITPR2	ITPR2	chr12	26833193	-	False	False	False	0.6934673366834171	0.5462415540540541	False	False	False	False	False	False	False	False
USP5	USP5	chr12	6852149	+	False	False	False	0.6582914572864321	0.9267156862745098	True	False	True	False	False	True	False	True
MRPL35	MRPL35	chr2	86199456	+	False	False	False	0.49246231155778897	0.4975	False	False	False	False	False	False	False	False
PSMA7	PSMA7	chr20	62143393	-	False	False	False	0.7839195979899497	1.2462096242584046	True	False	True	False	False	True	False	True
RPP25	RPP25	chr15	74956771	-	False	False	False	0.7989949748743719	0.887543803759159	True	False	True	False	False	True	False	True
RASA1	RASA1	chr5	87267882	+	False	False	False	0.6381909547738693	0.7056737588652482	True	False	True	False	False	True	False	True
ZFP91	ZFP91	chr11	58579062	+	False	False	False	0.7386934673366834	0.9423159707275075	True	False	True	False	False	True	False	True
RET	RET	chr10	43077068	+	False	False	False	0.8090452261306532	1.0581588567630442	True	False	True	False	False	True	False	True
NCF4	NCF4	chr22	36861005	+	False	False	False	0.628140703517588	0.1592	False	False	False	False	False	False	False	False
MRPL42	MRPL42	chr12	93467513	+	False	False	False	0.6180904522613065	0.950132625994695	True	False	True	False	False	True	False	True
HOOK1	HOOK1	chr1	59814948	+	False	False	False	0.7587939698492462	1.017798690671031	True	False	True	False	False	True	False	True
POLE4	POLE4	chr2	74958642	+	False	False	False	0.7738693467336684	1.0278925619834711	True	False	True	False	False	True	False	True
FNBP4	FNBP4	chr11	47767340	-	False	False	False	0.6884422110552764	0.9759061833688699	True	False	True	False	False	True	False	True
HS1BP3	HS1BP3	chr2	20651097	-	False	False	False	0.7839195979899497	0.8526697429136454	True	False	True	False	False	True	False	True
CD3G	CD3G	chr11	118344343	+	False	False	False	0.628140703517588	0.10268317853457172	False	False	False	False	False	False	False	False
USP37	USP37	chr2	218568350	-	False	False	False	0.6532663316582915	1.0483716475095786	True	False	True	False	False	True	False	True
CLIP4	CLIP4	chr2	29115414	+	False	False	False	0.8190954773869347	1.0186690755796446	True	False	True	False	False	True	False	True
HEBP1	HEBP1	chr12	13000264	-	False	False	False	0.7939698492462312	0.9314735068339263	True	False	True	False	False	True	False	True
MYH10	MYH10	chr17	8630724	-	False	False	False	0.7085427135678392	0.8024193548387096	True	False	True	False	False	True	False	True
GTDC1	GTDC1	chr2	144332511	-	False	False	False	0.8140703517587939	0.9722035040431267	True	False	True	False	False	True	False	True
ALDH9A1	ALDH9A1	chr1	165698561	-	False	False	False	0.7135678391959799	1.0585106382978724	True	False	True	False	False	True	False	True
HDHD5	HDHD5	chr22	17159276	-	False	False	False	0.7738693467336684	1.2383751080380294	True	False	True	False	False	True	False	True
BAIAP2L1	BAIAP2L1	chr7	98401089	-	False	False	False	0.7587939698492462	0.9255813953488372	True	False	True	False	False	True	False	True
EXOSC8	EXOSC8	chr13	37000785	+	False	False	False	0.6834170854271356	1.1235320686540198	True	False	True	False	False	True	False	True
CPPED1	CPPED1	chr16	12803886	-	False	False	False	0.6984924623115578	0.8364859184531316	True	False	True	False	False	True	False	True
NFKBIE	NFKBIE	chr6	44265550	-	False	False	False	0.7738693467336684	0.7852118716761023	True	False	True	False	False	True	False	True
CARMIL1	CARMIL1	chr6	25279373	+	False	False	False	0.7487437185929648	0.7916817359855335	True	False	True	False	False	True	False	True
ZNF45	ZNF45	chr19	43935281	-	False	False	False	0.6231155778894473	0.7783572359843546	True	False	True	False	False	True	False	True
CAPN1	CAPN1	chr11	65181927	+	False	False	False	0.7085427135678392	0.4299913569576491	False	False	False	False	False	False	False	False
TESMIN	TESMIN	chr11	68751519	-	False	False	False	0.7738693467336684	0.9164473684210527	True	False	True	False	False	True	False	True
MARCKSL1	MARCKSL1	chr1	32336232	-	True	False	False	0.7537688442211056	1.0615220483641536	True	False	False	True	False	True	False	False
TPST2	TPST2	chr22	26590131	-	False	False	False	0.8190954773869347	0.9064682660188278	True	False	True	False	False	True	False	True
TMEM214	TMEM214	chr2	27032964	+	False	False	False	0.7437185929648241	1.0671300893743794	True	False	True	False	False	True	False	True
CD68	CD68	chr17	7579637	+	False	False	False	0.5829145728643216	0.12805662805662807	False	False	False	False	False	False	False	False
XPNPEP1	XPNPEP1	chr10	109923510	-	False	False	False	0.7889447236180904	0.9735812133072407	True	False	True	False	False	True	False	True
NBL1	NBL1	chr1	19644310	+	False	False	False	0.8492462311557789	1.0094202898550724	True	False	True	False	False	True	False	True
CAPZA2	CAPZA2	chr7	116862586	+	False	False	False	0.7135678391959799	1.1644723092998954	True	False	True	False	False	True	False	True
MICAL1	MICAL1	chr6	109455771	-	False	True	False	0.7839195979899497	0.9388432640223658	True	False	True	False	True	True	False	True
FNTA	FNTA	chr8	43056322	+	False	False	False	0.7236180904522613	0.6557472378367901	True	False	True	False	False	True	False	True
GJB6	GJB6	chr13	20232318	-	False	False	False	0.7738693467336684	1.0069151627593187	True	False	True	False	False	True	False	True
FAM78A	FAM78A	chr9	131276509	-	False	False	False	0.6080402010050251	0.9319559228650137	True	False	True	False	False	True	False	True
CRTC1	CRTC1	chr19	18683679	+	False	False	False	0.6984924623115578	1.1281179138321995	True	False	True	False	False	True	False	True
UBN2	UBN2	chr7	139231236	+	False	False	False	0.6180904522613065	0.9118598382749327	True	False	True	False	False	True	False	True
PGAM5	PGAM5	chr12	132710841	+	False	False	False	0.8241206030150754	1.013632958801498	True	False	True	False	False	True	False	True
ENSG00000283782	ENSG00000283782	chr5	132410831	+	False	False	False	0.7587939698492462	1.0458499456324755	True	False	True	False	False	True	False	True
PTBP3	PTBP3	chr9	112333618	-	False	True	False	0.7738693467336684	0.8739864864864865	True	False	True	False	True	True	False	True
PARN	PARN	chr16	14630259	-	False	False	False	0.7336683417085427	1.0847744360902256	True	False	True	False	False	True	False	True
VAMP2	VAMP2	chr17	8162947	-	False	False	False	0.7889447236180904	1.1357661708751297	True	False	True	False	False	True	False	True
SPEN	SPEN	chr1	15847706	+	False	False	False	0.7889447236180904	1.003089430894309	True	False	True	False	False	True	False	True
SCAMP1	SCAMP1	chr5	78360616	+	False	False	False	0.7135678391959799	1.0735264735264736	True	False	True	False	False	True	False	True
TTC12	TTC12	chr11	113314582	+	False	False	False	0.7336683417085427	0.5013565891472869	False	False	False	False	False	False	False	False
ENTR1	ENTR1	chr9	136410613	-	False	False	False	0.7437185929648241	1.1475074404761905	True	False	True	False	False	True	False	True
ZNF440	ZNF440	chr19	11814272	+	False	False	False	0.6532663316582915	0.6146353052981706	False	False	False	False	False	False	False	False
OCEL1	OCEL1	chr19	17226225	+	False	False	False	0.6984924623115578	0.5565834767641996	False	False	False	False	False	False	False	False
ATF5	ATF5	chr19	49929204	+	False	False	False	0.6834170854271356	0.788465771516619	True	False	True	False	False	True	False	True
WDR27	WDR27	chr6	169702028	-	False	False	False	0.6733668341708543	1.0897619047619047	True	False	True	False	False	True	False	True
SMC5	SMC5	chr9	70258977	+	False	False	False	0.7537688442211056	1.2386695195487258	True	False	True	False	False	True	False	True
ESYT1	ESYT1	chr12	56128266	+	False	False	False	0.6532663316582915	0.47145226249703864	False	False	False	False	False	False	False	False
ODC1	ODC1	chr2	10448326	-	False	False	False	0.7437185929648241	0.9448502556610665	True	False	True	False	False	True	False	True
TEN1	TEN1	chr17	75979239	+	False	False	False	0.7487437185929648	0.8309731299927379	True	False	True	False	False	True	False	True
VIPR2	VIPR2	chr7	159144866	-	False	False	False	0.7939698492462312	0.9691558441558441	True	False	True	False	False	True	False	True
SPIRE1	SPIRE1	chr18	12658106	-	False	False	False	0.8040201005025126	0.9640568838881075	True	False	True	False	False	True	False	True
EPS15	EPS15	chr1	51519265	-	False	False	False	0.7135678391959799	0.7956649831649831	True	False	True	False	False	True	False	True
AFAP1	AFAP1	chr4	7939860	-	False	False	False	0.8241206030150754	0.9241947565543072	True	False	True	False	False	True	False	True
DNAI4	DNAI4	chr1	66924855	-	False	False	False	0.6984924623115578	0.8731899956121105	True	False	True	False	False	True	False	True
DERL2	DERL2	chr17	5486177	-	False	False	False	0.7035175879396985	0.6694701429772918	True	False	True	False	False	True	False	True
CASP4	CASP4	chr11	104968573	-	False	False	False	0.4120603015075377	0.35855855855855856	False	False	False	False	False	False	False	False
COMMD7	COMMD7	chr20	32743466	-	False	False	False	0.7688442211055276	0.9158689248895434	True	False	True	False	False	True	False	True
TANK	TANK	chr2	161160427	+	False	False	False	0.5778894472361809	0.764404609475032	True	False	True	False	False	True	False	True
CXorf38	CXORF38	chrX	40647560	-	False	False	False	0.7185929648241206	1.0522914218566393	True	False	True	False	False	True	False	True
CHST12	CHST12	chr7	2403610	+	False	False	False	0.8291457286432161	1.1637426900584795	True	False	True	False	False	True	False	True
JADE2	JADE2	chr5	134525669	+	False	False	False	0.5376884422110553	0.4918785310734463	False	False	False	False	False	False	False	False
FCGR2A	FCGR2A	chr1	161505456	+	False	False	False	0.46733668341708545	0.18408880666049954	False	False	False	False	False	False	False	False
ELAPOR1	ELAPOR1	chr1	109114114	+	False	False	False	0.628140703517588	0.5120946989191971	False	False	False	False	False	False	False	False
LIN54	LIN54	chr4	83010822	-	False	False	False	0.6934673366834171	1.0117741503880118	True	False	True	False	False	True	False	True
SEPSECS	SEPSECS	chr4	25160448	-	False	False	False	0.5376884422110553	1.2603800140745953	False	False	False	False	False	False	False	False
HACD1	HACD1	chr10	17617373	-	False	False	False	0.7989949748743719	0.8682934712346477	True	False	True	False	False	True	False	True
PURA	PURA	chr5	140114108	+	False	False	False	0.7386934673366834	1.1011857707509882	True	False	True	False	False	True	False	True
NME3	NME3	chr16	1771542	-	False	False	False	0.7788944723618091	0.9112957937584804	True	False	True	False	False	True	False	True
MPP1	MPP1	chrX	154805484	-	False	False	False	0.7537688442211056	0.8149928774928775	True	False	True	False	False	True	False	True
SYNGR2	SYNGR2	chr17	78168580	+	False	False	False	0.7939698492462312	1.0869076305220884	True	False	True	False	False	True	False	True
PCMT1	PCMT1	chr6	149749740	+	False	False	False	0.7587939698492462	0.9848002827854365	True	False	True	False	False	True	False	True
TSKU	TSKU	chr11	76783355	+	False	False	False	0.8090452261306532	0.966958211856171	True	False	True	False	False	True	False	True
ADGRG1	ADGRG1	chr16	57628629	+	False	False	False	0.678391959798995	0.3498901098901099	False	False	False	False	False	False	False	False
ANP32B	ANP32B	chr9	97983340	+	False	False	False	0.7437185929648241	0.9900497512437811	True	False	True	False	False	True	False	True
TBC1D23	TBC1D23	chr3	100260991	+	False	False	False	0.592964824120603	0.9763347763347764	True	False	True	False	False	True	False	True
SSX2IP	SSX2IP	chr1	84690460	-	False	False	False	0.7989949748743719	0.8832365995220212	True	False	True	False	False	True	False	True
NEMP2	NEMP2	chr2	190534721	-	False	True	False	0.7336683417085427	0.8788402457757296	True	False	True	False	True	True	False	True
PARP11	PARP11	chr12	3873398	-	False	False	False	0.628140703517588	0.9822880371660859	True	False	True	False	False	True	False	True
LGALSL	LGALSL	chr2	64454161	+	False	False	False	0.7638190954773869	0.8063777307963355	True	False	True	False	False	True	False	True
GRINA	GRINA	chr8	143990055	+	False	False	False	0.7989949748743719	0.9326115061409179	True	False	True	False	False	True	False	True
MLLT10	MLLT10	chr10	21534231	+	False	False	False	0.7839195979899497	0.7065088757396449	True	False	True	False	False	True	False	True
APOL4	APOL4	chr22	36201808	-	False	False	False	0.5326633165829145	0.283374866500534	False	False	False	False	False	False	False	False
ZNF573	ZNF573	chr19	37779585	-	False	True	True	0.5175879396984925	0.6753393665158371	False	False	False	False	True	False	False	False
NEDD9	NEDD9	chr6	11232667	-	False	False	False	0.6231155778894473	0.6226857887874837	False	False	False	False	False	False	False	False
LRRC14	LRRC14	chr8	144517991	+	False	False	False	0.7989949748743719	0.9986617597858816	True	False	True	False	False	True	False	True
PTGR3	PTGR3	chr18	75209138	-	False	False	False	0.8241206030150754	0.8551647302244151	True	False	True	False	False	True	False	True
NLN	NLN	chr5	65722204	+	False	False	False	0.8090452261306532	0.7693298969072165	True	False	True	False	False	True	False	True
SLC37A1	SLC37A1	chr21	42513851	+	False	False	False	0.8442211055276382	1.0586670607359243	True	False	True	False	False	True	False	True
VIPAS39	VIPAS39	chr14	77457600	-	False	True	False	0.6030150753768844	0.7741039177549319	True	False	True	False	True	True	False	True
CASP9	CASP9	chr1	15524214	-	False	False	False	0.7537688442211056	0.7998086124401914	True	False	True	False	False	True	False	True
RNF207	RNF207	chr1	6206118	+	False	False	False	0.6984924623115578	0.8183982683982683	True	False	True	False	False	True	False	True
MSN	MSN	chrX	65667653	+	False	False	True	0.7185929648241206	0.9523512276321265	True	False	True	False	False	True	False	True
PAQR8	PAQR8	chr6	52362150	+	False	False	False	0.8291457286432161	0.9104191263282172	True	False	True	False	False	True	False	True
VAMP5	VAMP5	chr2	85584430	+	False	False	False	0.7788944723618091	0.8955	True	False	True	False	False	True	False	True
F2R	F2R	chr5	76716125	+	False	False	False	0.7537688442211056	1.0886625165063195	True	False	True	False	False	True	False	True
ANKRD37	ANKRD37	chr4	185396840	+	False	False	False	0.6180904522613065	0.7389920424403184	True	False	True	False	False	True	False	True
DNPH1	DNPH1	chr6	43229480	-	False	False	False	0.7587939698492462	0.7778962331201137	True	False	True	False	False	True	False	True
CYBA	CYBA	chr16	88651052	-	False	False	False	0.7487437185929648	0.7825842696629214	True	False	True	False	False	True	False	True
MOSMO	MOSMO	chr16	22008110	+	False	False	False	0.8492462311557789	1.1775147928994083	True	False	True	False	False	True	False	True
ITGA3	ITGA3	chr17	50056109	+	False	False	False	0.7788944723618091	0.9663544918487686	True	False	True	False	False	True	False	True
CAMKK2	CAMKK2	chr12	121296708	-	False	False	False	0.8492462311557789	1.0112930547713157	True	False	True	False	False	True	False	True
CMPK1	CMPK1	chr1	47333789	+	False	False	False	0.7386934673366834	1.045403377110694	True	False	True	False	False	True	False	True
TOMM40L	TOMM40L	chr1	161226059	+	False	False	False	0.5477386934673367	0.41458333333333336	False	False	False	False	False	False	False	False
POLR2D	POLR2D	chr2	127858154	-	False	False	False	0.7939698492462312	1.0927002583979328	True	False	True	False	False	True	False	True
ZNF90	ZNF90	chr19	20077999	+	False	False	False	0.5678391959798995	0.5034788108791903	False	False	False	False	False	False	False	False
C19orf12	C19ORF12	chr19	29715260	-	False	False	False	0.8140703517587939	0.737037037037037	True	False	True	False	False	True	False	True
POLR1D	POLR1D	chr13	27621891	+	False	False	False	0.7236180904522613	0.8883928571428571	True	False	True	False	False	True	False	True
CTC1	CTC1	chr17	8248055	-	False	False	False	0.6633165829145728	0.704840613931523	True	False	True	False	False	True	False	True
C12orf75	C12ORF75	chr12	105330690	+	False	False	False	0.8241206030150754	0.7893211289092296	True	False	True	False	False	True	False	True
FGFBP2	FGFBP2	chr4	15963174	-	False	False	False	0.5226130653266332	0.2971257932064203	False	False	False	False	False	False	False	False
XPO6	XPO6	chr16	28211964	-	False	True	False	0.7939698492462312	1.0848164181497515	True	False	True	False	True	True	False	True
NELFB	NELFB	chr9	137255326	+	False	False	False	0.8341708542713567	1.0801799007444168	True	False	True	False	False	True	False	True
STXBP1	STXBP1	chr9	127612276	+	False	False	False	0.8391959798994975	1.0563845050215208	True	False	True	False	False	True	False	True
ITFG2	ITFG2	chr12	2812667	+	False	False	False	0.5979899497487438	0.5688965122927387	False	False	False	False	False	False	False	False
SAMD9	SAMD9	chr7	93117978	-	False	False	False	0.39195979899497485	0.39276315789473687	False	False	False	False	False	False	False	False
GABPB2	GABPB2	chr1	151070760	+	False	False	False	0.49246231155778897	0.6675052410901468	False	False	False	False	False	False	False	False
CKLF	CKLF	chr16	66552575	+	False	False	False	0.678391959798995	1.214511754068716	True	False	True	False	False	True	False	True
PXK	PXK	chr3	58332891	+	False	False	False	0.8040201005025126	1.1923886639676113	True	False	True	False	False	True	False	True
DNMT3A	DNMT3A	chr2	25341924	-	False	False	False	0.8190954773869347	1.1110016420361248	True	False	True	False	False	True	False	True
FUS	FUS	chr16	31180138	+	False	False	False	0.6532663316582915	1.1401289090475053	True	False	True	False	False	True	False	True
DOCK7	DOCK7	chr1	62688385	-	False	False	False	0.7537688442211056	0.9907539118065434	True	False	True	False	False	True	False	True
TMEM80	TMEM80	chr11	695815	+	False	False	False	0.7688442211055276	1.272843567251462	True	False	True	False	False	True	False	True
CRTC3	CRTC3	chr15	90529922	+	False	False	False	0.8492462311557789	0.9805797101449275	True	False	True	False	False	True	False	True
NLRP3	NLRP3	chr1	247416172	+	False	False	False	0.5628140703517588	0.3209677419354839	False	False	False	False	False	False	False	False
CCT6B	CCT6B	chr17	34961459	-	False	False	False	0.5226130653266332	1.1792592592592592	False	False	False	False	False	False	False	False
SLC25A17	SLC25A17	chr22	40819345	-	False	False	False	0.6582914572864321	0.6961287313432836	True	False	True	False	False	True	False	True
UBA2	UBA2	chr19	34428380	+	False	False	False	0.7487437185929648	0.8276672694394214	True	False	True	False	False	True	False	True
FAM53B	FAM53B	chr10	124744377	-	False	False	False	0.8291457286432161	1.2622215346534653	True	False	True	False	False	True	False	True
ENSG00000275740	ENSG00000275740	chr5	146203549	+	False	False	False	0.6432160804020101	0.4863147605083089	False	False	False	False	False	False	False	False
ADAM19	ADAM19	chr5	157575774	-	False	False	False	0.7839195979899497	0.7811913295784264	True	False	True	False	False	True	False	True
TXNRD2	TXNRD2	chr22	19941817	-	False	False	False	0.7788944723618091	0.9342723004694836	True	False	True	False	False	True	False	True
STK3	STK3	chr8	98825687	-	False	False	False	0.7939698492462312	0.8858072247902756	True	False	True	False	False	True	False	True
SLC20A1	SLC20A1	chr2	112645938	+	False	False	False	0.7336683417085427	1.041279069767442	True	False	True	False	False	True	False	True
STX12	STX12	chr1	27773218	+	False	False	False	0.6884422110552764	0.9334754797441365	True	False	True	False	False	True	False	True
DDX42	DDX42	chr17	63774169	+	False	False	False	0.7286432160804021	0.9630274874177314	True	False	True	False	False	True	False	True
TNFRSF12A	TNFRSF12A	chr16	3020367	+	False	False	False	0.7939698492462312	0.9974937343358395	True	False	True	False	False	True	False	True
RPL23	RPL23	chr17	38853720	-	False	False	False	0.5477386934673367	0.9673611111111111	False	False	False	False	False	False	False	False
XBP1	XBP1	chr22	28800568	-	False	False	False	0.7386934673366834	1.2033257747543462	True	False	True	False	False	True	False	True
RAPGEF2	RAPGEF2	chr4	159103078	+	False	False	False	0.6733668341708543	0.7537878787878788	True	False	True	False	False	True	False	True
XPO5	XPO5	chr6	43576037	-	False	False	False	0.7638190954773869	1.0454710144927537	True	False	True	False	False	True	False	True
KATNAL2	KATNAL2	chr18	46917601	+	False	False	False	0.8140703517587939	1.1233870967741935	True	False	True	False	False	True	False	True
ERF	ERF	chr19	42255127	-	False	False	False	0.7989949748743719	1.1730235783633842	True	False	True	False	False	True	False	True
UNC93B1	UNC93B1	chr11	68004096	-	False	False	False	0.7638190954773869	0.8872837524522917	True	False	True	False	False	True	False	True
RDH11	RDH11	chr14	67695763	-	False	False	False	0.5879396984924623	0.6396843950905903	False	False	False	False	False	False	False	False
SLC4A7	SLC4A7	chr3	27484383	-	False	True	False	0.7286432160804021	1.203796412181894	True	False	True	False	True	True	False	True
THRAP3	THRAP3	chr1	36224442	+	False	False	False	0.6683417085427136	0.9354280059376546	True	False	True	False	False	True	False	True
MPZL2	MPZL2	chr11	118264296	-	False	False	False	0.5879396984924623	0.4205917874396135	False	False	False	False	False	False	False	False
CASC3	CASC3	chr17	40140536	+	False	False	False	0.7035175879396985	1.1779955092876098	True	False	True	False	False	True	False	True
TOP1MT	TOP1MT	chr8	143334879	-	False	False	False	0.8140703517587939	0.8206185567010309	True	False	True	False	False	True	False	True
AGPAT2	AGPAT2	chr9	136687456	-	False	False	False	0.8140703517587939	0.9711758426109501	True	False	True	False	False	True	False	True
CSRNP1	CSRNP1	chr3	39153590	-	False	False	False	0.7939698492462312	1.0205128205128204	True	False	True	False	False	True	False	True
GBGT1	GBGT1	chr9	133163913	-	False	False	False	0.7035175879396985	0.6939487179487179	True	False	True	False	False	True	False	True
RNF20	RNF20	chr9	101533852	+	False	False	False	0.6130653266331658	0.8577586206896551	True	False	True	False	False	True	False	True
UBE2G1	UBE2G1	chr17	4366674	-	False	False	False	0.7738693467336684	0.995	True	False	True	False	False	True	False	True
FKBP2	FKBP2	chr11	64241094	+	False	False	False	0.7587939698492462	0.9045454545454545	True	False	True	False	False	True	False	True
P2RY11	P2RY11	chr19	10111692	+	False	False	False	0.6432160804020101	0.21778385772913816	False	False	False	False	False	False	False	False
EBI3	EBI3	chr19	4229522	+	False	False	False	0.6683417085427136	0.32022988505747124	False	False	False	False	False	False	False	False
ZYX	ZYX	chr7	143381344	+	False	False	False	0.7738693467336684	0.9187756497948016	True	False	True	False	False	True	False	True
ENSG00000250644	ENSG00000250644	chr11	1763953	-	False	False	False	0.7788944723618091	1.1275755494505495	True	False	True	False	False	True	False	True
SMIM19	SMIM19	chr8	42541584	+	False	False	False	0.6080402010050251	1.1418032786885246	True	False	True	False	False	True	False	True
GPR146	GPR146	chr7	1044545	+	False	False	False	0.8391959798994975	0.9280093267269017	True	False	True	False	False	True	False	True
PABIR1	PABIR1	chr9	68780064	+	False	False	False	0.6984924623115578	0.9892294946147473	True	False	True	False	False	True	False	True
TMEM241	TMEM241	chr18	23437960	-	False	False	False	0.7135678391959799	0.9346538697161527	True	False	True	False	False	True	False	True
CERS2	CERS2	chr1	150974834	-	False	False	False	0.8190954773869347	0.9029038112522686	True	False	True	False	False	True	False	True
CRELD1	CRELD1	chr3	9933833	+	False	False	False	0.7035175879396985	0.9577317430424775	True	False	True	False	False	True	False	True
RALY	RALY	chr20	33993910	+	False	False	False	0.7939698492462312	1.1055555555555556	True	False	True	False	False	True	False	True
CPM	CPM	chr12	68933170	-	False	False	False	0.8140703517587939	0.8933782267115601	True	False	True	False	False	True	False	True
PRR11	PRR11	chr17	59155745	+	False	False	False	0.507537688442211	0.8604559748427673	False	False	False	False	False	False	False	False
IGF2R	IGF2R	chr6	159969081	+	False	False	False	0.7738693467336684	0.9423304583121934	True	False	True	False	False	True	False	True
AKNA	AKNA	chr9	114387981	-	False	False	False	0.6733668341708543	0.48207364341085274	False	False	False	False	False	False	False	False
PRKCH	PRKCH	chr14	61321578	+	False	False	True	0.7487437185929648	0.9743879472693032	True	False	True	False	False	True	False	True
ZNF600	ZNF600	chr19	52786790	-	False	True	False	0.6633165829145728	0.6982456140350877	True	False	True	False	True	True	False	True
COPS6	COPS6	chr7	100088968	+	False	False	False	0.7487437185929648	1.0493408662900188	True	False	True	False	False	True	False	True
NFATC1	NFATC1	chr18	79395929	+	False	False	False	0.7386934673366834	0.969785575048733	True	False	True	False	False	True	False	True
MIDEAS	MIDEAS	chr14	73760302	-	False	False	False	0.7085427135678392	0.963291649858814	True	False	True	False	False	True	False	True
FKBP11	FKBP11	chr12	48925491	-	False	False	False	0.7185929648241206	0.6317460317460317	False	False	False	False	False	False	False	False
RNF24	RNF24	chr20	4015557	-	False	False	False	0.8190954773869347	1.0209888059701493	True	False	True	False	False	True	False	True
PPP1R11	PPP1R11	chr6	30067197	+	False	False	False	0.6231155778894473	0.9516174402250351	True	False	True	False	False	True	False	True
NSMCE4A	NSMCE4A	chr10	121975216	-	False	True	False	0.7386934673366834	1.0422745978301533	True	False	True	False	True	True	False	True
TMTC3	TMTC3	chr12	88142306	+	False	False	False	0.628140703517588	0.7429333333333333	True	False	True	False	False	True	False	True
GALNT2	GALNT2	chr1	230067237	+	False	False	False	0.7788944723618091	0.9676391683433937	True	False	True	False	False	True	False	True
PANK4	PANK4	chr1	2526595	-	False	False	False	0.6030150753768844	0.9004524886877828	True	False	True	False	False	True	False	True
GZF1	GZF1	chr20	23362181	+	False	False	False	0.8140703517587939	0.8234482758620689	True	False	True	False	False	True	False	True
EML4	EML4	chr2	42169352	+	False	False	False	0.8040201005025126	1.2863382250174702	True	False	True	False	False	True	False	True
TAPBPL	TAPBPL	chr12	6452041	+	False	False	False	0.5527638190954773	0.36366959064327486	False	False	False	False	False	False	False	False
PIAS4	PIAS4	chr19	4007735	+	False	False	False	0.7738693467336684	1.1055555555555556	True	False	True	False	False	True	False	True
TUBA4A	TUBA4A	chr2	219253917	-	False	False	False	0.7286432160804021	0.837734404898584	True	False	True	False	False	True	False	True
ALCAM	ALCAM	chr3	105366908	+	False	False	False	0.7035175879396985	0.7311696264543784	True	False	True	False	False	True	False	True
GLRX3	GLRX3	chr10	130136390	+	False	False	False	0.7286432160804021	0.7633294975067128	True	False	True	False	False	True	False	True
METRN	METRN	chr16	715117	+	False	False	False	0.8391959798994975	0.9783111625216888	True	False	True	False	False	True	False	True
THEMIS	THEMIS	chr6	127901057	-	False	False	False	0.507537688442211	0.0	False	False	False	False	False	False	False	False
BCAR3	BCAR3	chr1	93681836	-	False	False	False	0.7738693467336684	1.0760509331937904	True	False	True	False	False	True	False	True
CSK	CSK	chr15	74782079	+	False	False	False	0.8492462311557789	0.9854272778720996	True	False	True	False	False	True	False	True
CAPG	CAPG	chr2	85410365	-	False	False	False	0.6231155778894473	0.43339382940108895	False	False	False	False	False	False	False	False
SPR	SPR	chr2	72887407	+	False	False	False	0.7939698492462312	0.8302310654685494	True	False	True	False	False	True	False	True
SNX2	SNX2	chr5	122775079	+	False	False	False	0.7386934673366834	0.9762558869701727	True	False	True	False	False	True	False	True
RAB11FIP2	RAB11FIP2	chr10	118046940	-	False	False	False	0.7386934673366834	0.9440227703984819	True	False	True	False	False	True	False	True
BTF3L4	BTF3L4	chr1	52056294	+	False	False	False	0.6733668341708543	0.8439732142857143	True	False	True	False	False	True	False	True
ASB9	ASB9	chrX	15270082	-	False	False	False	0.5477386934673367	0.4061224489795918	False	False	False	False	False	False	False	False
MKRN2	MKRN2	chr3	12557086	+	False	False	False	0.7336683417085427	0.9775174759115813	True	False	True	False	False	True	False	True
NFIL3	NFIL3	chr9	91423831	-	False	False	False	0.8391959798994975	1.206060606060606	True	False	True	False	False	True	False	True
SCAF4	SCAF4	chr21	31732117	-	False	False	False	0.8090452261306532	0.9248397435897436	True	False	True	False	False	True	False	True
ELL2	ELL2	chr5	95961850	-	False	False	False	0.7135678391959799	0.892948717948718	True	False	True	False	False	True	False	True
